Institue,Branch,Quota,Category,Gender,Opening,Closing
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science & Engineering (Cyber Security),Home State,OPEN,Female,617810,700411
"RAJKIYA ENGINEERING COLLEGE,SONEBHADRA",Electrical Engineering,Home State,OPEN,Female,645369,645369
"SHRI RAM SWAROOP MEMORIAL COLLEGE OF ENGG. & MANAGEMENT,LUCKNOW",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,OPEN,Female,656522,656522
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Collaboration & Twining Program),Home State,OPEN,Female,699524,699524
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",M Tech (Integrated) Computer Science and Engineering,Home State,OPEN,Female,705414,1300418
"MEERUT INSTITUTE OF ENGINEERING & TECHNOLOGY,MEERUT",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,OPEN,Female,706507,706507
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Internet Of Things),Home State,OPEN,Female,722608,854999
"MEERUT INSTITUTE OF ENGINEERING & TECHNOLOGY,MEERUT",Computer Science and Engineering,Home State,OPEN,Female,727110,727110
"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science and Engineering,Home State,OPEN,Female,758398,844090
"RAJKIYA ENGINEERING COLLEGE,KANNAUJ",Electrical Engineering,Home State,OPEN,Female,760387,877274
"Baba Shaheb (Dr.) B R Ambedkar College of Agricultural Engineering and Technology, Etawah",Computer Science and Engineering,Home State,OPEN,Female,766599,1022004
"PRANVEER SINGH INSTITUTE OF TECHNOLOGY,KANPUR",Computer Science and Engineering (Data Science),Home State,OPEN,Female,781594,781594
"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,OPEN,Female,798304,798304
"RAJKIYA ENGINEERING COLLEGE, BASTI",Electronics Engineering,Home State,OPEN,Female,803118,803118
"UTTAR PRADESH TEXTILE TECHNOLOGY INSTITUTE,KANPUR",Textile Technology,Home State,OPEN,Female,808447,808447
"ABES ENGG.COLLEGE,GHAZIABAD",Electrical & Computer Engg.,Home State,OPEN,Female,817332,865733
Ch. Charan Singh University Campus (SCRIET) Meerut,Electronics and Communication Engineering,Home State,OPEN,Female,857203,874492
"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Electronics and Communication (Advanced Communication Technology),Home State,OPEN,Female,861099,861099
"S.R.INSTITUTE OF MANAGEMENT & TECHNOLOGY,LUCKNOW",Computer Science and Engineering,Home State,OPEN,Female,872327,872327
"ABES INSTITUTE OF TECHNOLOGY,GHAZIABAD",Information Technology,Home State,OPEN,Female,872895,872895
"D. D. U. Gorakhpur University, Gorakhpur",Electronics and Communication Engineering,Home State,OPEN,Female,886657,886657
"FEROZ GANDHI INSTITUTE OF ENGINEERING &TECHNOLOGY,RAIBAREILLY",Computer Science and Engineering,Home State,OPEN,Female,892496,892496
"RAJKIYA ENGINEERING COLLEGE,BIJNOR",Civil Engineering,Home State,OPEN,Female,908976,908976
"PRANVEER SINGH INSTITUTE OF TECHNOLOGY,KANPUR",Computer Science and Engineering (Artificial Intelligence),Home State,OPEN,Female,927096,936052
"I.M.S. ENGINEERING COLLEGE,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,OPEN,Female,939824,939824
"Veer Bahadur Singh Purvanchal University, Jaunpur",Information Technology,Home State,OPEN,Female,942497,942497
"GREATER NOIDA INSTITUTE OF TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,OPEN,Female,952014,952014
"GREATER NOIDA INSTITUTE OF TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering,Home State,OPEN,Female,961294,1153052
"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Computer Science and Engineering,Home State,OPEN,Female,972543,972543
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning)(Collaboration & Twining Program),Home State,OPEN,Female,981234,981234
"ABES INSTITUTE OF TECHNOLOGY,GHAZIABAD",Computer Science and Engineering (Data Science),Home State,OPEN,Female,1068311,1068311
"Dr. Bhim Rao Ambedkar University, Agra",Electronics and Communication Engineering,Home State,OPEN,Female,1103315,1103315
"INDERPRASTHA ENGG. COLLEGE,GHAZIABAD",Computer Science and Engineering (Data Science),Home State,OPEN,Female,1157335,1157335
"RAJKIYA ENGINEERING COLLEGE,AZAMGARH",Civil Engineering,Home State,OPEN,Female,1170527,1170527
"INSTITUTE OF ENGG. & RURAL TECHNOLOGY,ALLAHABAD",Mechanical Engineering,Home State,OPEN,Female,1174892,1174892
"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Internet Of Things),Home State,OPEN,Female,1180304,1180304
"INSTITUTE OF ENGINEERING & TECHNOLOGY, LUCKNOW",Electrical Engineering (FW),Home State,OPEN(TF),Neutral,59432,61874
"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,62629,62629
"INSTITUTE OF ENGINEERING & TECHNOLOGY, LUCKNOW",Mechanical Engineering (FW),Home State,OPEN(TF),Neutral,79425,79425
"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Data Science) (FW),Home State,OPEN(TF),Neutral,80988,80988
"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Electronics Engineering (FW),Home State,OPEN(TF),Neutral,82301,82301
"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Electronics and Communication Engineering (FW),Home State,OPEN(TF),Neutral,84404,84407
"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Information Technology (FW),Home State,OPEN(TF),Neutral,87232,87232
"INSTITUTE OF ENGINEERING & TECHNOLOGY, LUCKNOW",Chemical Engineering (FW),Home State,OPEN(TF),Neutral,94171,95415
"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Electrical Engineering (FW),Home State,OPEN(TF),Neutral,94195,94195
"DR.AMBEDKAR INSTITUTE OF TECHNOLOGY FOR HANDICAPPEDS,KANPUR",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,95905,101018
"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Electrical Engineering (FW),Home State,OPEN(TF),Neutral,99123,102622
"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Information Technology (FW),Home State,OPEN(TF),Neutral,102249,102249
"DR.AMBEDKAR INSTITUTE OF TECHNOLOGY FOR HANDICAPPEDS,KANPUR",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),Home State,OPEN(TF),Neutral,103567,103948
"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Mechanical Engineering (FW),Home State,OPEN(TF),Neutral,104813,111260
"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT. OF ENGG. & TECHNOLOGY),GHAZIABAD",Computer Science Information Technology (FW),Home State,OPEN(TF),Neutral,107993,108868
"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Computer Science (FW),Home State,OPEN(TF),Neutral,110518,110518
"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Mechanical Engineering (FW),Home State,OPEN(TF),Neutral,112113,112113
"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence) (FW),Home State,OPEN(TF),Neutral,120553,120553
"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Electronics and Communication Engineering (FW),Home State,OPEN(TF),Neutral,123359,125757
"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Data Science) (FW),Home State,OPEN(TF),Neutral,125805,129673
"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Information Technology (FW),Home State,OPEN(TF),Neutral,129747,133011
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,131997,131997
"ABES ENGG.COLLEGE,GHAZIABAD",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,132060,135169
"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence) (FW),Home State,OPEN(TF),Neutral,135024,144106
"RAJKIYA ENGINEERING COLLEGE,KANNAUJ",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,137386,137386
"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Civil Engineering (FW),Home State,OPEN(TF),Neutral,137423,148112
"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Chemical Engineering (FW),Home State,OPEN(TF),Neutral,139101,139101
"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),Home State,OPEN(TF),Neutral,140553,141673
"ABES ENGG.COLLEGE,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),Home State,OPEN(TF),Neutral,142327,144821
"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Data Science) (FW),Home State,OPEN(TF),Neutral,144568,146856
"ABES ENGG.COLLEGE,GHAZIABAD",Computer Science And Engineering(Data Science) (FW),Home State,OPEN(TF),Neutral,145796,146697
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),Home State,OPEN(TF),Neutral,148937,148937
"RAJKIYA ENGINEERING COLLEGE,BANDA",Information Technology (FW),Home State,OPEN(TF),Neutral,150120,150120
"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Artificial Inelligence (AI) And Data Science (FW),Home State,OPEN(TF),Neutral,165418,165418
"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Design (FW),Home State,OPEN(TF),Neutral,165633,165633
"RAJKIYA ENGINEERING COLLEGE,BIJNOR",Information Technology (FW),Home State,OPEN(TF),Neutral,179982,179982
"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Electronics and Communication Engineering (FW),Home State,OPEN(TF),Neutral,194716,194716
"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Electronics and Communication Engineering (FW),Home State,OPEN(TF),Neutral,200074,233375
"RAJKIYA ENGINEERING COLLEGE,SONEBHADRA",Electronics Engineering (FW),Home State,OPEN(TF),Neutral,210594,210594
"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Electronics and Communication Engineering (FW),Home State,OPEN(TF),Neutral,214902,257413
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Data Science) (FW),Home State,OPEN(TF),Neutral,217239,217882
"SHRI RAM SWAROOP MEMORIAL COLLEGE OF ENGG. & MANAGEMENT,LUCKNOW",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,224818,224818
"ABES ENGG.COLLEGE,GHAZIABAD",Electronics and Communication Engineering (FW),Home State,OPEN(TF),Neutral,235788,236232
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Information Technology (FW),Home State,OPEN(TF),Neutral,237606,237606
"RAJKIYA ENGINEERING COLLEGE,BIJNOR",Electrical Engineering (FW),Home State,OPEN(TF),Neutral,239339,239339
"NITRA TECHNICAL CAMPUS,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),Home State,OPEN(TF),Neutral,245980,245980
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science & Engineering (Cyber Security) (FW),Home State,OPEN(TF),Neutral,246744,246744
"ABES INSTITUTE OF TECHNOLOGY,GHAZIABAD",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,250517,250517
"RAJKIYA ENGINEERING COLLEGE,AMBEDKAR NAGAR",Electrical Engineering (FW),Home State,OPEN(TF),Neutral,252123,252123
"MEERUT INSTITUTE OF ENGINEERING & TECHNOLOGY,MEERUT",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,263705,263705
"RAJKIYA ENGINEERING COLLEGE, GONDA",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,272779,312588
"NITRA TECHNICAL CAMPUS,GHAZIABAD",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,284991,284991
"RAJKIYA ENGINEERING COLLEGE,KANNAUJ",Electronics Engineering (FW),Home State,OPEN(TF),Neutral,286444,310394
"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Electronics and Communication (Advanced Communication Technology) (FW),Home State,OPEN(TF),Neutral,286711,300059
"PRANVEER SINGH INSTITUTE OF TECHNOLOGY,KANPUR",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,289164,301752
"ABES ENGG.COLLEGE,GHAZIABAD",Electrical & Computer Engg. (FW),Home State,OPEN(TF),Neutral,302632,307555
"PRANVEER SINGH INSTITUTE OF TECHNOLOGY,KANPUR",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),Home State,OPEN(TF),Neutral,302663,303459
"RAJKIYA ENGINEERING COLLEGE,KANNAUJ",Electrical Engineering (FW),Home State,OPEN(TF),Neutral,306836,306836
"MEERUT INSTITUTE OF ENGINEERING & TECHNOLOGY,MEERUT",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),Home State,OPEN(TF),Neutral,309075,309075
"PRANVEER SINGH INSTITUTE OF TECHNOLOGY,KANPUR",Computer Science and Engineering (Artificial Intelligence) (FW),Home State,OPEN(TF),Neutral,313615,313615
"GREATER NOIDA INSTITUTE OF TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,314201,314201
"SHRI RAM SWAROOP MEMORIAL COLLEGE OF ENGG. & MANAGEMENT,LUCKNOW",Computer Science & Engineering (Cyber Security) (FW),Home State,OPEN(TF),Neutral,316042,316042
"ABES INSTITUTE OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Data Science) (FW),Home State,OPEN(TF),Neutral,321596,342672
"G.L. BAJAJ INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science (Hindi) (FW),Home State,OPEN(TF),Neutral,324474,324474
"PRANVEER SINGH INSTITUTE OF TECHNOLOGY,KANPUR",Computer Science And Engineering(Data Science) (FW),Home State,OPEN(TF),Neutral,327309,347429
"MEERUT INSTITUTE OF ENGINEERING & TECHNOLOGY,MEERUT",Computer Science and Engineering (Artificial Intelligence) (FW),Home State,OPEN(TF),Neutral,332905,332905
"GREATER NOIDA INSTITUTE OF TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence) (FW),Home State,OPEN(TF),Neutral,344524,344524
"PRANVEER SINGH INSTITUTE OF TECHNOLOGY,KANPUR",Information Technology (FW),Home State,OPEN(TF),Neutral,357413,357413
"KAMLA NEHRU INSTITUTE OF PHYSICAL & SOCIAL SCIENCES,SULTANPUR",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,362806,408695
"MEERUT INSTITUTE OF ENGINEERING & TECHNOLOGY,MEERUT",Information Technology (FW),Home State,OPEN(TF),Neutral,378645,378645
"ABES ENGG.COLLEGE,GHAZIABAD",Mechanical Engineering (FW),Home State,OPEN(TF),Neutral,380065,380065
"GREATER NOIDA INSTITUTE OF TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Data Science) (FW),Home State,OPEN(TF),Neutral,382534,382534
"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science And Engineering(Internet Of Things) (FW),Home State,OPEN(TF),Neutral,404655,406981
LLOYD INSTITUTE OF ENGINEERING AND TECHNOLOGY,Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,411605,411605
"GREATER NOIDA INSTITUTE OF TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science & Engineering (Cyber Security) (FW),Home State,OPEN(TF),Neutral,414601,448705
"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Computer Science (FW),Home State,OPEN(TF),Neutral,423028,423028
"BABU BANARASI DAS NORTHERN INDIA INSTITUTE OF TECHNOLOGY,LUCKNOW",Electronics and Communication Engineering (FW),Home State,OPEN(TF),Neutral,428996,428996
"RAJKIYA ENGINEERING COLLEGE, MIRZAPUR",Information Technology (FW),Home State,OPEN(TF),Neutral,443034,443034
"R.R.INSTITUTE OF MODERN TECHNOLOGY,LUCKNOW",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),Home State,OPEN(TF),Neutral,445309,445309
"G.L.BAJAJ GROUP OF INSTITUTIONS,MATHURA",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),Home State,OPEN(TF),Neutral,446424,452824
"I.T.S. ENGG.COLLEGE,GAUTAM BUDDH NAGAR",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,448588,466133
"GREATER NOIDA INSTITUTE OF TECHNOLOGY,GAUTAM BUDDH NAGAR",Artificial Inelligence (AI) And Data Science (FW),Home State,OPEN(TF),Neutral,450320,450320
"GREATER NOIDA INSTITUTE OF TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Internet Of Things) (FW),Home State,OPEN(TF),Neutral,455094,455094
"IIMT COLLEGE OF ENGINEERING,GAUTAM BUDDH NAGAR",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,459393,459393
"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Mechanical Engineering (FW),Home State,OPEN(TF),Neutral,492034,492034
"I.T.S. ENGG.COLLEGE,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),Home State,OPEN(TF),Neutral,507790,507790
"I.T.S. ENGG.COLLEGE,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Data Science) (FW),Home State,OPEN(TF),Neutral,510705,510705
"RAJ KUMAR GOEL INSTITUTE OF TECHNOLOGY & MANAGEMENT,GHAZIABAD",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,527720,607018
"DRONACHARYA GROUP OF INSTITUTIONS,GAUTAM BUDDH NAGAR",Computer Science Information Technology (FW),Home State,OPEN(TF),Neutral,532513,636243
"IIMT COLLEGE OF ENGINEERING,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence) (FW),Home State,OPEN(TF),Neutral,540883,540883
LLOYD INSTITUTE OF ENGINEERING AND TECHNOLOGY,Computer Science And Engineering(Data Science) (FW),Home State,OPEN(TF),Neutral,544433,544433
"LUCKNOW INSTITUTE OF TECHNOLOGY,LUCKNOW",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,573876,573876
"KANPUR INSTITUTE OF TECHNOLOGY,KANPUR",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,578557,578557
"KANPUR INSTITUTE OF TECHNOLOGY,KANPUR",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),Home State,OPEN(TF),Neutral,581097,581097
"KCC INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,595846,602734
"INDERPRASTHA ENGG. COLLEGE,GHAZIABAD",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,596776,596776
"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Mechanical Engineering (FW),Home State,OPEN(TF),Neutral,617032,617032
"ASHOKA INSTITUTE OF TECHNOLOGY & MANAGEMENT,VARANASI",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,630551,630551
"IIMT COLLEGE OF ENGINEERING,GAUTAM BUDDH NAGAR",Artificial Inelligence (AI) And Data Science (FW),Home State,OPEN(TF),Neutral,639028,687557
"MEERUT INSTITUTE OF ENGINEERING & TECHNOLOGY,MEERUT",Electronics and Communication Engineering (FW),Home State,OPEN(TF),Neutral,684265,684265
"AMBALIKA INSTITUTE OF MANAGEMENT & TECHNOLOGY,LUCKNOW",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,686155,878669
"INSTITUTE OF TECHNOLOGY & MANAGEMENT,GORAKHPUR",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,724723,724723
"LUCKNOW INSTITUTE OF TECHNOLOGY,LUCKNOW",Information Technology (FW),Home State,OPEN(TF),Neutral,739805,739805
"KANPUR INSTITUTE OF TECHNOLOGY,KANPUR",Information Technology (FW),Home State,OPEN(TF),Neutral,799855,799855
"MAHARANA PRATAP ENGINEERING COLLEGE,KANPUR",Computer Science (FW),Home State,OPEN(TF),Neutral,809187,809187
"BANSAL INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,833188,833188
"BABU BANARSI DAS INSTITUTE OF TECH.,GHAZIABAD",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,864649,864649
"KIPM COLLEGE OF ENGG. & TECHNOLOGY,GORAKHPUR",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,925496,925496
GREATER NOIDA COLLEGE,Computer Science and Engineering (Artificial Intelligence) (FW),Home State,OPEN(TF),Neutral,947094,947094
"KIPM COLLEGE OF ENGG. & TECHNOLOGY,GORAKHPUR",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),Home State,OPEN(TF),Neutral,960236,960236
"I.E.C. COLLEGE OF ENGINEERING & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,984693,984693
"KCC INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Data Science) (FW),Home State,OPEN(TF),Neutral,1009508,1327270
"KCC INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering (Artificial Intelligence) (FW),Home State,OPEN(TF),Neutral,1015595,1132942
"CENTRAL INSTITUTE OF PETROCHEMICALS ENGINEERING & TECHNOLOGY (CIPET), LUCKNOW",Plastic Engineering (FW),Home State,OPEN(TF),Neutral,1041072,1041072
"B.N.COLLEGE OF ENGINEERING & TECHNOLOGY(BNCET), LUCKNOW",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,1069341,1069341
"BANSAL INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Computer Science and Engineering (Artificial Intelligence) (FW),Home State,OPEN(TF),Neutral,1077130,1077130
"FACULTY OF ENGG, AGRA COLLEGE,AGRA",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,1152709,1152709
"KCC INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Artificial Intelligence And Machine Learning (FW),Home State,OPEN(TF),Neutral,1185054,1185054
"MANGALMAY INSTITUTE OF ENGINEERING AND TECHNOLOGY ,GAUTAM BUDDHA NAGAR",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,1211512,1211512
"AMBALIKA INSTITUTE OF MANAGEMENT & TECHNOLOGY,LUCKNOW",Computer Science And Engineering(Data Science) (FW),Home State,OPEN(TF),Neutral,1266719,1266719
"BABU BANARASI DAS NORTHERN INDIA INSTITUTE OF TECHNOLOGY,LUCKNOW",Electrical Engineering (FW),Home State,OPEN(TF),Neutral,1271820,1271820
"BUDDHA INSTITUTE OF TECHNOLOGY,GORAKHPUR",Information Technology (FW),Home State,OPEN(TF),Neutral,1276606,1276606
"AMBALIKA INSTITUTE OF MANAGEMENT & TECHNOLOGY,LUCKNOW",Information Technology (FW),Home State,OPEN(TF),Neutral,1322395,1322395
"KRISHNA INSTITUTE OF TECHNOLOGY,KANPUR",Computer Science and Engineering (FW),Home State,OPEN(TF),Neutral,1329232,1329232
"INSTITUTE OF ENGINEERING & TECHNOLOGY, LUCKNOW",Computer Science and Engineering (Artificial Intelligence),Home State,SC,Neutral,185876,185876
"INSTITUTE OF ENGINEERING & TECHNOLOGY, LUCKNOW",Computer Science and Engineering(Self Finance),Home State,SC,Neutral,195166,199904
"INSTITUTE OF ENGINEERING & TECHNOLOGY, LUCKNOW",Electronics and Communication Engineering,Home State,SC,Neutral,204981,205307
"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Computer Science and Engineering,Home State,SC,Neutral,206051,206051
"INSTITUTE OF ENGINEERING & TECHNOLOGY, LUCKNOW",Electrical Engineering,Home State,SC,Neutral,212237,212237
"INSTITUTE OF ENGINEERING & TECHNOLOGY, LUCKNOW",Civil Engineering,Home State,SC,Neutral,212316,212316
"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Computer Science and Engineering,Home State,SC,Neutral,226780,226780
"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Information Technology,Home State,SC,Neutral,238513,239481
"INSTITUTE OF ENGINEERING & TECHNOLOGY, LUCKNOW",Mechanical Engineering,Home State,SC,Neutral,241469,248569
"INSTITUTE OF ENGINEERING & TECHNOLOGY, LUCKNOW",Chemical Engineering,Home State,SC,Neutral,255404,255404
"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Electronics and Communication Engineering,Home State,SC,Neutral,261071,262474
"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Electronics Engineering,Home State,SC,Neutral,262096,262096
"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Computer Science and Engineering,Home State,SC,Neutral,281824,283442
"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Electrical Engineering,Home State,SC,Neutral,283515,288395
"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY, JHANSI",Electrical Engineering,Home State,SC,Neutral,294453,294955
"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Mechanical Engineering,Home State,SC,Neutral,295719,313630
"DR.AMBEDKAR INSTITUTE OF TECHNOLOGY FOR HANDICAPPEDS,KANPUR",Computer Science and Engineering,Home State,SC,Neutral,313806,316830
"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),Home State,SC,Neutral,331327,334421
"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Civil Engineering,Home State,SC,Neutral,338989,343821
